ts,current,voltage,shunt_voltage
1716842212.537183,46.19512195121951,5.092,4.62
1716842212.538552,46.292682926829265,5.092,4.63
1716842212.539824,46.09756097560975,5.092,4.6000000000000005
1716842212.541093,46.0,5.092,4.6000000000000005
1716842212.542497,46.0,5.096,4.6000000000000005
1716842212.544663,46.0,5.092,4.6000000000000005
1716842212.546003,46.09756097560975,5.092,4.61
1716842212.547268,46.19512195121951,5.088,4.62
1716842212.548571,46.19512195121951,5.092,4.62
1716842212.549828,46.19512195121951,5.096,4.63
1716842212.551158,46.40243902439023,5.092,4.64
1716842212.55272,46.292682926829265,5.092,4.63
1716842212.553997,46.49999999999999,5.096,4.63
1716842212.555262,46.292682926829265,5.096,4.61
1716842212.556526,46.09756097560975,5.092,4.6000000000000005
1716842212.557797,45.90243902439024,5.088,4.59
1716842212.559058,45.90243902439024,5.092,4.59
1716842212.560323,46.0,5.092,4.61
1716842212.561597,46.09756097560975,5.096,4.61
1716842212.562865,46.09756097560975,5.092,4.62
1716842212.564133,46.19512195121951,5.092,4.63
1716842212.5654,46.292682926829265,5.092,4.63
1716842212.566667,46.292682926829265,5.092,4.63
1716842212.567935,46.292682926829265,5.096,4.63
1716842212.569206,46.292682926829265,5.092,4.62
1716842212.570472,46.19512195121951,5.096,4.62
1716842212.571763,46.19512195121951,5.096,4.63
1716842212.573032,46.19512195121951,5.096,4.62
1716842212.574296,46.09756097560975,5.096,4.61
1716842212.57556,46.09756097560975,5.092,4.61
1716842212.576823,46.09756097560975,5.096,4.61
1716842212.578088,46.09756097560975,5.096,4.62
1716842212.579349,46.19512195121951,5.096,4.62
1716842212.580612,46.292682926829265,5.096,4.63
1716842212.58191,46.19512195121951,5.096,4.62
1716842212.583167,46.292682926829265,5.096,4.64
1716842212.584418,46.40243902439023,5.096,4.63
1716842212.585671,46.292682926829265,5.096,4.61
1716842212.586922,46.09756097560975,5.096,4.61
1716842212.588174,46.0,5.096,4.6000000000000005
1716842212.589423,46.0,5.1,4.6000000000000005
1716842212.590674,46.09756097560975,5.092,4.62
1716842212.592002,46.19512195121951,5.096,4.63
1716842212.593272,46.292682926829265,5.1,4.64
1716842212.594544,46.40243902439023,5.1,4.64
1716842212.59581,46.292682926829265,5.096,4.63
1716842212.597083,46.292682926829265,5.1,4.63
1716842212.598348,46.292682926829265,5.096,4.62
1716842212.599613,46.19512195121951,5.096,4.62
1716842212.600872,46.19512195121951,5.096,4.61
1716842212.602177,46.0,5.1,4.6000000000000005
1716842212.603441,45.90243902439024,5.096,4.59
1716842212.604705,46.09756097560975,5.096,4.6000000000000005
1716842212.606772,46.09756097560975,5.096,4.61
1716842212.608069,46.09756097560975,5.096,4.62
1716842212.609331,46.19512195121951,5.096,4.62
1716842212.610595,46.19512195121951,5.096,4.64
1716842212.611896,46.40243902439023,5.1,4.64
1716842212.613163,46.40243902439023,5.096,4.64
1716842212.614429,46.40243902439023,5.1,4.64
1716842212.615717,46.292682926829265,5.1,4.61
1716842212.616986,46.09756097560975,5.1,4.6000000000000005
1716842212.618254,46.0,5.096,4.6000000000000005
1716842212.619518,46.0,5.1,4.6000000000000005
1716842212.620772,46.0,5.1,4.6000000000000005
1716842212.622041,46.19512195121951,5.096,4.61
1716842212.623309,46.09756097560975,5.1,4.62
1716842212.624574,46.19512195121951,5.1,4.63
1716842212.625841,46.292682926829265,5.1,4.63
1716842212.627107,46.292682926829265,5.1,4.63
1716842212.628374,46.19512195121951,5.1,4.62
1716842212.629644,46.49999999999999,5.096,4.62
1716842212.630913,46.19512195121951,5.1,4.62
1716842212.632224,46.19512195121951,5.1,4.63
1716842212.633498,46.292682926829265,5.1,4.61
1716842212.634765,46.09756097560975,5.1,4.61
1716842212.636031,46.0,5.104,4.6000000000000005
1716842212.637296,46.09756097560975,5.096,4.61
1716842212.638564,46.09756097560975,5.1,4.62
1716842212.639832,46.19512195121951,5.1,4.63
1716842212.641096,46.292682926829265,5.1,4.63
1716842212.6424,46.292682926829265,5.1,4.63
1716842212.643673,46.40243902439023,5.096,4.63
1716842212.644942,46.292682926829265,5.1,4.62
1716842212.646211,46.19512195121951,5.1,4.62
1716842212.647477,46.19512195121951,5.104,4.61
1716842212.648741,46.0,5.1,4.6000000000000005
1716842212.649997,46.0,5.1,4.6000000000000005
1716842212.651257,46.09756097560975,5.1,4.63
1716842212.652535,46.292682926829265,5.1,4.64
1716842212.653805,46.40243902439023,5.1,4.64
1716842212.655108,46.40243902439023,5.1,4.63
1716842212.656381,46.292682926829265,5.1,4.63
1716842212.657646,46.292682926829265,5.1,4.63
1716842212.658912,46.19512195121951,5.1,4.63
1716842212.660176,46.292682926829265,5.1,4.62
1716842212.661475,46.19512195121951,5.1,4.62
1716842212.662749,46.19512195121951,5.1,4.61
1716842212.664016,46.0,5.1,4.6000000000000005
1716842212.665278,46.09756097560975,5.1,4.61
1716842212.666539,46.0,5.1,4.62
1716842212.668581,46.09756097560975,5.104,4.62
1716842212.669904,46.19512195121951,5.1,4.64
1716842212.671171,46.40243902439023,5.1,4.65
1716842212.672445,46.49999999999999,5.104,4.64
1716842212.673713,46.49999999999999,5.1,4.65
1716842212.674976,46.49999999999999,5.1,4.65
1716842212.676236,46.292682926829265,5.1,4.62
1716842212.677502,46.19512195121951,5.1,4.61
1716842212.678761,46.09756097560975,5.1,4.61
1716842212.680024,46.09756097560975,5.1,4.61
1716842212.681288,46.0,5.1,4.6000000000000005
1716842212.682566,46.09756097560975,5.1,4.61
1716842212.683832,46.09756097560975,5.096,4.62
1716842212.685096,46.19512195121951,5.1,4.63
1716842212.686364,46.292682926829265,5.1,4.63
1716842212.687633,46.292682926829265,5.096,4.64
1716842212.688903,46.40243902439023,5.096,4.64
1716842212.69017,46.292682926829265,5.096,4.63
1716842212.691476,46.40243902439023,5.096,4.64
1716842212.692751,46.40243902439023,5.096,4.59
1716842212.694021,45.90243902439024,5.096,4.54
1716842212.695289,46.0,5.096,4.6000000000000005
1716842212.696551,45.5,5.096,4.55
1716842212.697813,45.792682926829265,5.096,4.58
1716842212.699082,45.792682926829265,5.096,4.6000000000000005
1716842212.700349,46.0,5.096,4.58
1716842212.70162,45.792682926829265,5.096,4.59
1716842212.702892,46.292682926829265,5.096,4.63
1716842212.70416,45.90243902439024,5.092,4.59
1716842212.705426,46.19512195121951,5.096,4.59
1716842212.706691,45.90243902439024,5.096,4.61
1716842212.707958,46.09756097560975,5.1,4.6000000000000005
1716842212.709224,46.0,5.096,4.61
1716842212.710521,46.09756097560975,5.092,4.61
1716842212.711798,45.90243902439024,5.092,4.59
1716842212.713071,46.292682926829265,5.096,4.59
1716842212.714343,45.90243902439024,5.096,4.61
1716842212.715607,46.09756097560975,5.092,4.58
1716842212.716869,45.792682926829265,5.096,4.61
1716842212.718134,45.90243902439024,5.092,4.59
1716842212.719398,46.09756097560975,5.096,4.61
1716842212.720661,45.792682926829265,5.096,4.43
1716842212.721977,44.292682926829265,5.092,4.44
1716842212.723248,44.40243902439024,5.1,4.43
1716842212.724512,44.40243902439024,5.096,4.44
1716842212.725776,44.292682926829265,5.092,4.43
1716842212.727041,44.292682926829265,5.092,4.41
1716842212.728301,44.09756097560975,5.092,4.46
1716842212.729564,44.792682926829265,5.092,4.46
1716842212.731659,44.59756097560975,5.096,4.44
1716842212.733019,44.40243902439024,5.096,4.03
1716842212.734388,40.49999999999999,5.092,4.05
1716842212.735748,40.59756097560975,5.092,4.0600000000000005
1716842212.737116,40.59756097560975,5.092,4.04
1716842212.738475,40.40243902439024,5.096,4.0600000000000005
1716842212.739836,40.695121951219505,5.092,4.07
1716842212.741208,40.59756097560975,5.092,4.0600000000000005
1716842212.742589,40.59756097560975,5.096,4.0600000000000005
1716842212.743948,44.59756097560975,5.092,4.46
1716842212.745308,41.40243902439024,5.096,4.14
1716842212.746667,41.292682926829265,5.088,4.63
1716842212.748037,46.292682926829265,5.088,4.53
1716842212.749406,45.59756097560975,5.092,4.5600000000000005
1716842212.750768,47.09756097560975,5.088,4.71
1716842212.75228,47.09756097560975,5.088,4.7
1716842212.753665,46.99999999999999,5.092,4.69
1716842212.755037,45.292682926829265,5.088,4.53
1716842212.756408,45.5,5.092,4.53
1716842212.757769,45.292682926829265,5.088,4.54
1716842212.759143,45.59756097560975,5.088,4.5600000000000005
1716842212.760505,45.292682926829265,5.092,4.16
1716842212.761891,41.59756097560975,5.084,5.64
1716842212.763267,56.40243902439024,5.084,5.58
1716842212.764636,55.292682926829265,5.084,5.53
1716842212.766005,55.59756097560975,5.084,5.5600000000000005
1716842212.767377,55.59756097560975,5.084,5.57
1716842212.768747,55.695121951219505,5.084,5.57
1716842212.770114,55.59756097560975,5.084,5.5600000000000005
1716842212.771517,55.695121951219505,5.088,5.54
1716842212.772894,55.40243902439024,5.08,5.58
1716842212.774265,55.59756097560975,5.084,5.5600000000000005
1716842212.775632,55.59756097560975,5.084,5.5600000000000005
1716842212.776998,55.695121951219505,5.084,5.57
1716842212.778367,55.695121951219505,5.08,5.55
1716842212.779735,55.792682926829265,5.084,5.58
1716842212.781103,55.59756097560975,5.084,5.5600000000000005
1716842212.782516,55.59756097560975,5.08,5.5600000000000005
1716842212.783883,55.59756097560975,5.08,5.55
1716842212.785251,55.49999999999999,5.084,5.55
1716842212.786659,55.40243902439024,5.08,5.5600000000000005
1716842212.788028,55.59756097560975,5.08,5.55
1716842212.789393,55.49999999999999,5.08,5.5600000000000005
1716842212.790759,55.49999999999999,5.08,5.55
1716842212.792142,55.40243902439024,5.084,5.57
1716842212.793511,55.695121951219505,5.08,5.57
1716842212.794875,55.695121951219505,5.08,5.57
1716842212.79624,55.49999999999999,5.084,5.55
1716842212.79923,55.695121951219505,5.08,5.57
1716842212.800624,55.292682926829265,5.08,5.5600000000000005
1716842212.802056,55.59756097560975,5.08,5.53
1716842212.80342,55.292682926829265,5.084,5.58
1716842212.804785,55.695121951219505,5.084,5.57
1716842212.806148,55.792682926829265,5.076,5.5600000000000005
1716842212.807515,55.59756097560975,5.08,5.53
1716842212.808878,55.292682926829265,5.084,5.5600000000000005
1716842212.810243,55.59756097560975,5.08,5.5600000000000005
1716842212.811617,55.49999999999999,5.08,5.5600000000000005
1716842212.812979,55.59756097560975,5.076,5.57
1716842212.814339,55.90243902439024,5.076,5.59
1716842212.815704,55.90243902439024,5.08,5.5600000000000005
1716842212.817069,55.59756097560975,5.08,5.5600000000000005
1716842212.818432,55.59756097560975,5.076,5.58
1716842212.819799,55.59756097560975,5.076,5.5600000000000005
1716842212.821168,55.49999999999999,5.076,5.55
1716842212.822546,55.49999999999999,5.076,5.58
1716842212.823915,55.792682926829265,5.08,5.57
1716842212.82528,55.792682926829265,5.076,5.58
1716842212.826647,55.49999999999999,5.08,5.58
1716842212.828015,55.792682926829265,5.076,5.5600000000000005
1716842212.829386,55.59756097560975,5.08,5.55
1716842212.830753,55.695121951219505,5.076,5.57
1716842212.832134,55.792682926829265,5.08,5.55
1716842212.833505,55.49999999999999,5.08,5.57
1716842212.834861,55.695121951219505,5.076,5.5600000000000005
1716842212.836125,55.59756097560975,5.076,5.5600000000000005
1716842212.837391,55.49999999999999,5.076,5.55
1716842212.838654,55.695121951219505,5.076,5.5600000000000005
1716842212.839924,55.59756097560975,5.076,5.55
1716842212.841187,55.49999999999999,5.08,5.5600000000000005
1716842212.842461,55.59756097560975,5.076,5.58
1716842212.843753,55.792682926829265,5.076,5.58
1716842212.845023,55.792682926829265,5.076,5.62
1716842212.84629,56.195121951219505,5.076,5.7
1716842212.84756,56.99999999999999,5.076,5.5600000000000005
1716842212.848828,55.59756097560975,5.076,5.5600000000000005
1716842212.850096,55.90243902439024,5.08,5.59
1716842212.851361,55.99999999999999,5.076,5.6000000000000005
1716842212.852679,55.99999999999999,5.072,5.57
1716842212.853946,55.695121951219505,5.08,5.58
1716842212.855212,55.792682926829265,5.076,5.58
1716842212.856472,55.792682926829265,5.08,5.59
1716842212.857729,55.90243902439024,5.076,5.59
1716842212.858989,55.90243902439024,5.076,5.59
1716842212.860247,55.695121951219505,5.08,5.58
1716842212.86152,55.792682926829265,5.08,5.57
1716842212.863581,55.792682926829265,5.076,5.57
1716842212.864875,55.695121951219505,5.076,5.58
1716842212.866147,55.792682926829265,5.076,5.57
1716842212.867408,56.792682926829265,5.076,5.68
1716842212.86867,58.792682926829265,5.076,5.88
1716842212.869931,58.5,5.072,5.8500000000000005
1716842212.871191,58.5,5.076,5.86
1716842212.872464,58.59756097560975,5.076,4.72
1716842212.873726,47.195121951219505,5.08,5.3500000000000005
1716842212.874993,53.5,5.08,5.3500000000000005
1716842212.876251,53.40243902439024,5.076,5.34
1716842212.877515,53.5,5.08,4.68
1716842212.878775,46.79268292682926,5.084,4.66
1716842212.88004,46.597560975609746,5.084,4.69
1716842212.881311,46.90243902439024,5.08,4.72
1716842212.882618,50.292682926829265,5.08,5.03
1716842212.883888,50.40243902439024,5.076,5.04
1716842212.885151,50.292682926829265,5.076,5.04
1716842212.886414,50.40243902439024,5.08,5.03
1716842212.887682,50.292682926829265,5.08,4.65
1716842212.888947,46.49999999999999,5.08,4.68
1716842212.89021,45.69512195121951,5.08,4.57
1716842212.89151,46.79268292682926,5.08,4.68
1716842212.892785,46.90243902439024,5.08,4.67
1716842212.894054,46.695121951219505,5.08,4.7
1716842212.895322,46.99999999999999,5.08,4.68
1716842212.896593,46.79268292682926,5.08,4.67
1716842212.897857,47.49999999999999,5.08,4.75
1716842212.899117,46.79268292682926,5.08,4.68
1716842212.900382,46.597560975609746,5.08,4.67
1716842212.901683,46.695121951219505,5.08,4.65
1716842212.902954,46.49999999999999,5.08,4.3500000000000005
1716842212.904222,37.90243902439024,5.084,3.79
1716842212.905492,37.792682926829265,5.08,3.7800000000000002
1716842212.90676,37.69512195121951,5.084,3.8200000000000003
1716842212.908026,38.19512195121951,5.084,3.8000000000000003
1716842212.90929,38.0,5.084,3.77
1716842212.910548,37.69512195121951,5.088,3.7800000000000002
1716842212.911819,37.90243902439024,5.084,3.79
1716842212.913085,37.792682926829265,5.084,3.7800000000000002
1716842212.914345,37.792682926829265,5.084,3.83
1716842212.915645,38.292682926829265,5.084,3.8000000000000003
1716842212.916917,38.0,5.088,3.8200000000000003
1716842212.918174,38.19512195121951,5.088,3.8000000000000003
1716842212.919437,38.0,5.084,3.8000000000000003
1716842212.920696,38.0,5.088,3.8000000000000003
1716842212.921965,37.90243902439024,5.084,3.83
1716842212.923232,38.292682926829265,5.088,3.8000000000000003
1716842212.925274,38.0,5.084,3.8000000000000003
1716842212.926567,38.0,5.084,3.79
1716842212.927828,37.90243902439024,5.088,3.79
1716842212.929087,37.90243902439024,5.088,3.79
1716842212.930381,38.0,5.088,3.8000000000000003
1716842212.931709,38.19512195121951,5.088,3.85
1716842212.932983,38.5,5.088,3.81
1716842212.934242,38.09756097560975,5.088,3.81
1716842212.935505,38.09756097560975,5.088,3.8000000000000003
1716842212.936788,38.0,5.088,3.8000000000000003
1716842212.93809,37.90243902439024,5.088,3.79
1716842212.939361,37.90243902439024,5.092,3.8000000000000003
1716842212.940624,38.0,5.088,3.8000000000000003
1716842212.941928,38.0,5.088,3.8000000000000003
1716842212.943199,37.90243902439024,5.088,3.79
1716842212.944469,38.0,5.092,3.8000000000000003
1716842212.945735,38.0,5.088,3.79
1716842212.947003,37.90243902439024,5.088,3.83
1716842212.948268,38.292682926829265,5.088,3.8000000000000003
1716842212.949536,38.0,5.092,3.8000000000000003
1716842212.950795,38.09756097560975,5.088,3.81
1716842212.952159,38.09756097560975,5.088,3.81
1716842212.953494,38.09756097560975,5.092,3.8000000000000003
1716842212.954773,38.0,5.092,3.8000000000000003
1716842212.95604,38.0,5.092,3.8000000000000003
1716842212.957304,38.292682926829265,5.092,3.83
1716842212.958574,37.90243902439024,5.092,3.79
1716842212.959842,38.0,5.092,3.79
1716842212.961099,37.90243902439024,5.092,3.8000000000000003
1716842212.96242,38.0,5.092,3.84
1716842212.96369,38.40243902439024,5.092,3.8000000000000003
1716842212.964959,38.0,5.092,3.8000000000000003
1716842212.96622,38.0,5.092,3.8000000000000003
1716842212.967479,37.90243902439024,5.092,3.8000000000000003
1716842212.968738,38.0,5.092,3.8000000000000003
1716842212.969996,38.0,5.092,3.8000000000000003
1716842212.971252,38.0,5.092,3.8200000000000003
1716842212.972539,38.5,5.092,3.85
1716842212.973804,38.09756097560975,5.092,3.81
1716842212.975068,38.09756097560975,5.096,3.8000000000000003
1716842212.976329,38.0,5.096,3.79
1716842212.977586,37.90243902439024,5.092,3.8000000000000003
1716842212.978848,38.0,5.092,3.8000000000000003
1716842212.980102,38.0,5.092,3.8000000000000003
1716842212.981358,38.0,5.096,3.8000000000000003
1716842212.982657,38.0,5.092,3.8000000000000003
1716842212.983921,38.0,5.096,3.8000000000000003
1716842212.985182,38.0,5.1,3.79
1716842212.987215,37.90243902439024,5.092,3.83
1716842212.988542,38.292682926829265,5.096,3.8000000000000003
1716842212.989807,38.0,5.092,3.8000000000000003
1716842212.991064,38.292682926829265,5.092,3.83
1716842212.992376,38.19512195121951,5.096,3.81
1716842212.993643,38.09756097560975,5.1,3.81
1716842212.994902,38.09756097560975,5.092,3.8000000000000003
1716842212.996163,38.0,5.096,3.8000000000000003
1716842212.997424,38.292682926829265,5.096,3.83
1716842212.99869,37.90243902439024,5.096,3.79
1716842212.999951,38.0,5.092,3.8000000000000003
1716842213.001211,38.0,5.1,3.8000000000000003
1716842213.002489,38.0,5.092,3.84
1716842213.003751,38.40243902439024,5.096,3.8000000000000003
1716842213.005013,38.09756097560975,5.092,3.81
1716842213.006276,38.0,5.096,3.8000000000000003
1716842213.007533,38.0,5.092,3.8000000000000003
1716842213.008793,38.0,5.096,3.8000000000000003
1716842213.010049,38.0,5.1,3.8000000000000003
1716842213.011312,38.09756097560975,5.1,3.81
1716842213.012624,38.5,5.1,3.85
1716842213.013893,38.09756097560975,5.096,3.81
1716842213.015163,38.09756097560975,5.096,3.81
1716842213.016429,38.09756097560975,5.1,3.81
1716842213.017692,38.09756097560975,5.1,3.8000000000000003
1716842213.018956,38.0,5.096,3.8000000000000003
1716842213.020225,38.0,5.096,3.8000000000000003
1716842213.0215,38.292682926829265,5.096,3.8000000000000003
1716842213.022765,38.0,5.1,3.81
1716842213.024022,38.09756097560975,5.096,3.8000000000000003
1716842213.025286,38.0,5.1,3.8000000000000003
1716842213.026544,38.0,5.1,3.8000000000000003
1716842213.027802,38.292682926829265,5.1,3.83
1716842213.029071,38.0,5.1,3.8000000000000003
1716842213.030332,38.0,5.096,3.81
1716842213.031608,38.09756097560975,5.096,3.81
1716842213.032873,38.09756097560975,5.096,3.81
1716842213.034138,38.19512195121951,5.1,3.8200000000000003
1716842213.0354,38.0,5.096,3.8000000000000003
1716842213.036656,38.09756097560975,5.096,3.83
1716842213.037912,38.292682926829265,5.096,3.8000000000000003
1716842213.039175,38.0,5.096,3.8000000000000003
1716842213.040432,38.0,5.104,3.8000000000000003
1716842213.041726,38.0,5.096,3.8000000000000003
1716842213.04303,38.0,5.096,3.8000000000000003
1716842213.044438,38.0,5.096,3.8000000000000003
1716842213.045851,38.0,5.1,3.8000000000000003
1716842213.047124,38.0,5.1,3.8000000000000003
1716842213.048389,38.0,5.1,3.8000000000000003
1716842213.050488,38.0,5.1,3.8000000000000003
1716842213.051783,38.0,5.1,3.85
1716842213.053046,38.5,5.096,3.81
1716842213.054303,38.09756097560975,5.1,3.81
1716842213.055561,38.09756097560975,5.1,3.8000000000000003
1716842213.056825,38.09756097560975,5.1,3.81
1716842213.058086,38.0,5.1,3.8000000000000003
1716842213.059338,38.09756097560975,5.096,3.8000000000000003
1716842213.060598,38.0,5.096,3.8000000000000003
1716842213.061904,38.0,5.1,3.84
1716842213.063164,38.40243902439024,5.1,3.8000000000000003
1716842213.064467,38.09756097560975,5.104,3.81
1716842213.065741,38.0,5.1,3.8000000000000003
1716842213.06702,38.0,5.1,3.83
1716842213.068496,38.292682926829265,5.1,3.8000000000000003
1716842213.069812,38.0,5.1,3.8000000000000003
1716842213.071085,38.0,5.1,3.8000000000000003
1716842213.072401,38.19512195121951,5.1,3.81
1716842213.07367,38.09756097560975,5.104,3.81
1716842213.074934,38.09756097560975,5.1,3.8000000000000003
1716842213.076199,38.0,5.1,3.81
1716842213.07746,38.40243902439024,5.1,3.84
1716842213.078724,38.09756097560975,5.1,3.81
1716842213.079989,38.0,5.1,3.8000000000000003
1716842213.081255,38.0,5.1,3.8000000000000003
1716842213.082531,38.0,5.1,3.8000000000000003
1716842213.083799,38.0,5.1,3.8000000000000003
1716842213.085064,38.19512195121951,5.1,3.8200000000000003
1716842213.086333,38.0,5.1,3.8000000000000003
1716842213.087596,38.0,5.1,3.8000000000000003
1716842213.088856,38.0,5.1,3.8000000000000003
1716842213.090118,38.0,5.1,3.8000000000000003
1716842213.091375,38.0,5.1,3.81
1716842213.092669,38.5,5.1,3.85
1716842213.093925,38.19512195121951,5.1,3.8200000000000003
1716842213.095188,38.19512195121951,5.096,3.81
1716842213.096456,38.09756097560975,5.096,3.8000000000000003
1716842213.097716,38.0,5.096,3.8000000000000003
1716842213.098976,38.0,5.096,3.81
1716842213.100236,38.0,5.1,3.8000000000000003
1716842213.101504,38.0,5.1,3.8000000000000003
1716842213.10276,38.5,5.096,3.81
1716842213.104025,38.09756097560975,5.1,3.8000000000000003
1716842213.10529,38.0,5.1,3.8000000000000003
1716842213.106546,38.0,5.1,3.8000000000000003
1716842213.107804,38.292682926829265,5.1,3.83
1716842213.109065,38.0,5.1,3.8000000000000003
1716842213.110325,38.09756097560975,5.096,3.81
1716842213.112427,38.09756097560975,5.096,3.8200000000000003
1716842213.113711,38.19512195121951,5.096,3.83
1716842213.114976,38.292682926829265,5.1,3.81
1716842213.116236,38.09756097560975,5.096,3.8000000000000003
1716842213.117495,38.40243902439024,5.096,3.84
1716842213.118752,38.0,5.096,3.8000000000000003
1716842213.120008,38.0,5.096,3.8000000000000003
1716842213.121264,38.0,5.1,3.8000000000000003
1716842213.122534,38.0,5.092,3.8000000000000003
1716842213.123795,38.0,5.096,3.8000000000000003
1716842213.125054,38.09756097560975,5.096,3.81
1716842213.126319,38.09756097560975,5.096,3.81
1716842213.127585,38.09756097560975,5.096,3.81
1716842213.12885,38.09756097560975,5.096,3.83
1716842213.130115,38.292682926829265,5.096,3.81
1716842213.13138,38.09756097560975,5.096,3.8000000000000003
1716842213.132686,38.5,5.096,3.85
1716842213.133945,38.09756097560975,5.096,3.81
1716842213.135208,38.0,5.096,3.81
1716842213.136469,38.09756097560975,5.096,3.81
1716842213.137734,38.09756097560975,5.096,3.8000000000000003
1716842213.138999,38.0,5.096,3.8000000000000003
1716842213.140262,38.0,5.096,3.8000000000000003
1716842213.141538,38.0,5.096,3.8000000000000003
1716842213.142803,38.40243902439024,5.092,3.8000000000000003
1716842213.14407,38.0,5.096,3.81
1716842213.145333,38.09756097560975,5.096,3.81
1716842213.146598,38.09756097560975,5.092,3.8000000000000003
1716842213.14786,38.0,5.096,3.8000000000000003
1716842213.149124,38.09756097560975,5.096,3.81
1716842213.150392,38.09756097560975,5.096,3.8000000000000003
1716842213.151691,38.0,5.096,3.8000000000000003
1716842213.153046,38.0,5.096,3.8000000000000003
1716842213.154324,38.0,5.092,3.8000000000000003
1716842213.155588,38.0,5.096,3.8000000000000003
1716842213.156851,38.0,5.096,3.84
1716842213.158115,38.40243902439024,5.096,3.8000000000000003
1716842213.159377,38.0,5.096,3.8000000000000003
1716842213.160633,38.0,5.1,3.8000000000000003
1716842213.161934,37.90243902439024,5.092,3.79
1716842213.163203,37.90243902439024,5.092,3.79
1716842213.164467,38.0,5.092,3.8000000000000003
1716842213.165726,38.0,5.092,3.81
1716842213.166986,38.09756097560975,5.092,3.84
1716842213.168251,38.40243902439024,5.092,3.81
1716842213.169516,38.09756097560975,5.096,3.81
1716842213.170779,38.0,5.096,3.8000000000000003
1716842213.172051,38.0,5.096,3.85
1716842213.174123,38.0,5.092,3.8200000000000003
1716842213.175403,38.19512195121951,5.092,3.8000000000000003
1716842213.176664,38.0,5.092,3.8000000000000003
1716842213.177922,38.0,5.092,3.8000000000000003
1716842213.17918,38.0,5.092,3.8000000000000003
1716842213.180434,37.90243902439024,5.092,3.79
1716842213.181751,38.0,5.092,3.85
1716842213.183018,38.5,5.092,3.8000000000000003
1716842213.184284,38.0,5.092,3.8000000000000003
1716842213.185542,38.0,5.092,3.81
1716842213.186803,38.09756097560975,5.092,3.81
1716842213.188066,38.09756097560975,5.092,3.81
1716842213.189331,38.09756097560975,5.092,3.81
1716842213.190599,38.09756097560975,5.092,3.8000000000000003
1716842213.191908,38.0,5.092,3.81
1716842213.193179,38.09756097560975,5.092,3.8000000000000003
1716842213.194446,38.0,5.088,3.8000000000000003
1716842213.195709,38.0,5.092,3.8000000000000003
1716842213.196969,38.0,5.092,3.84
1716842213.198234,38.40243902439024,5.092,3.8000000000000003
1716842213.1995,38.0,5.088,3.8000000000000003
1716842213.200759,38.0,5.092,3.8000000000000003
1716842213.202031,38.0,5.088,3.8000000000000003
1716842213.203294,38.0,5.092,3.8000000000000003
1716842213.204559,38.0,5.088,3.81
1716842213.205823,38.09756097560975,5.088,3.81
1716842213.207091,38.09756097560975,5.092,3.83
1716842213.208356,38.09756097560975,5.092,3.81
1716842213.209625,38.0,5.092,3.8000000000000003
1716842213.210886,38.09756097560975,5.088,3.8000000000000003
1716842213.212188,38.0,5.088,3.84
1716842213.213453,38.40243902439024,5.092,3.8000000000000003
1716842213.214754,38.0,5.092,3.8000000000000003
1716842213.216019,38.0,5.092,3.8000000000000003
1716842213.217276,38.0,5.096,3.8000000000000003
1716842213.218533,38.0,5.088,3.8000000000000003
1716842213.219793,38.0,5.092,3.81
1716842213.221056,38.09756097560975,5.092,3.8000000000000003
1716842213.222333,38.0,5.088,3.84
1716842213.223599,38.0,5.088,3.8000000000000003
1716842213.22486,38.0,5.088,3.8000000000000003
1716842213.226118,38.09756097560975,5.088,3.81
1716842213.227379,38.09756097560975,5.092,3.8000000000000003
1716842213.228638,38.0,5.088,3.81
1716842213.229894,38.09756097560975,5.088,3.81
1716842213.231151,38.0,5.092,3.8000000000000003
1716842213.232439,38.0,5.088,3.8000000000000003
1716842213.233701,38.0,5.092,3.8000000000000003
1716842213.235743,38.09756097560975,5.088,3.8000000000000003
1716842213.237039,38.0,5.092,3.84
1716842213.238298,38.40243902439024,5.092,3.8000000000000003
1716842213.239562,38.0,5.096,3.8000000000000003
1716842213.24082,38.0,5.092,3.8000000000000003
1716842213.242085,38.0,5.092,3.8000000000000003
1716842213.243347,38.0,5.092,3.8000000000000003
1716842213.244607,38.0,5.088,3.8000000000000003
1716842213.24587,38.0,5.092,3.81
1716842213.247126,38.09756097560975,5.092,3.83
1716842213.248387,38.09756097560975,5.088,3.81
1716842213.249653,38.09756097560975,5.096,3.81
1716842213.250916,38.0,5.092,3.8000000000000003
1716842213.252211,38.0,5.092,3.8000000000000003
1716842213.25347,38.0,5.092,3.8000000000000003
1716842213.254725,38.0,5.092,3.8000000000000003
1716842213.255984,38.09756097560975,5.092,3.81
1716842213.257241,38.0,5.092,3.8000000000000003
1716842213.258498,38.0,5.092,3.8000000000000003
1716842213.259753,38.0,5.092,3.8000000000000003
1716842213.26101,38.0,5.088,3.8000000000000003
1716842213.262285,38.0,5.092,3.84
1716842213.263549,38.0,5.092,3.8000000000000003
1716842213.26481,38.0,5.096,3.8000000000000003
1716842213.266068,38.09756097560975,5.092,3.81
1716842213.267337,38.09756097560975,5.096,3.81
1716842213.268606,38.09756097560975,5.092,3.81
1716842213.269872,38.09756097560975,5.092,3.81
1716842213.271138,38.0,5.092,3.8000000000000003
1716842213.272438,38.40243902439024,5.092,3.84
1716842213.273714,38.09756097560975,5.096,3.8000000000000003
